Run, Group_size, b_1, b_2, d_1, d_2, K_1_1, K_1_2, K_2_1, K_2_2, T_0, T_1, T_2, T_3, T_4, T_5, T_6, T_7, T_8, T_9, T_10, T_11, T_12, T_13, T_14, T_15, T_16, T_17, T_18, T_19, T_20, T_21, T_22, T_23, T_24, T_25, T_26, T_27, T_28, T_29, T_30, T_31, T_32, T_33, T_34, T_35, T_36, T_37, T_38, T_39, T_40, T_41, T_42, T_43, T_44, T_45, T_46, T_47, T_48, T_49, T_50, T_51, T_52, T_53, T_54, T_55, T_56, T_57, T_58, T_59, T_60, T_61, T_62, T_63, T_64, T_65, T_66, T_67, T_68, T_69, T_70, T_71, T_72, T_73, T_74, T_75, T_76, T_77, T_78, T_79, T_80, T_81, T_82, T_83, T_84, T_85, T_86, T_87, T_88, T_89, T_90, T_91, T_92, T_93, T_94, T_95, T_96, T_97, T_98, T_99, dummy
70, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.3423421629320405, 1.3812731058357934, 1.3990439601284912, 1.404655442100688, 1.403286606404314, 1.3980132070184577, 1.3906902580540164, 1.3824435553220533, 1.373947778186679, 1.3655983747641922, 1.357624013462974, 1.3501376214738268, 1.343194719650683, 1.3368019273870835, 1.3309498682797813, 1.3256101978093144, 1.3207495138557308, 1.316334292552742, 1.3123257442193823, 1.3086890178212325, 1.305392631104186, 1.302404137850166, 1.2996943967553078, 1.2972380022448275, 1.2950116757245294, 1.2929930390760507, 1.291162275293505, 1.2895016300839512, 1.2879954040469177, 1.2866288761208076, 1.285388829214762, 1.2842636139170551, 1.2832424944939995, 1.2823156488899454, 1.2814741687272813, 1.2807098945247994, 1.2800153425445335, 1.2793845352836453, 1.2788119120355808, 1.2782922353474697, 1.2778205910201244, 1.2773923881080402, 1.2770033589193952, 1.2766495592457667, 1.2763275727049495, 1.2760347483496843, 1.2757686551294167, 1.2755269975926387, 1.275307615886889, 1.2751084857587531, 1.2749277185538637, 1.2747635612168993, 1.2746143962915857, 1.2744787419206953, 1.274355597774436, 1.2742439792699676, 1.2741424760293039, 1.274049890168789, 1.2739652393793397, 1.2738877569264464, 1.273816891650172, 1.273752307965153, 1.273693885860598, 1.2736417209002897, 1.273595504548154, 1.2735537974945743, 1.2735155041277946, 1.273479890126884, 1.27344658196978, 1.2734155669332874, 1.273387193093079, 1.2733621693236945, 1.273341066623736, 1.2733224763230038, 1.2733053707087696, 1.2732891234243433, 1.2732734452063417, 1.273258383884689, 1.273244324382617, 1.2732319887166643, 1.2732223115303067, 1.2732146009743897, 1.273207651972752, 1.2732007302316728, 1.273193457817161, 1.273185813154955, 1.2731781310305226, 1.2731711025890613, 1.2731657753354986, 1.2731629295248592, 1.2731611495823243, 1.2731592678197967, 1.2731565864310155, 1.2731528482212606, 1.273148236607353, 1.2731433756176544, 1.2731393298920677, 1.2731375754703351, 1.2731369383537923, 1.2731360675490453, -1
71, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.33638950373143217, 0.6059176361235249, 0.7969328000401151, 0.9270742726438959, 1.0128562515446486, 1.0676664883009677, 1.1014929837481915, 1.1214154687295639, 1.132281827555594, 1.1373533252017929, 1.1387986847989995, 1.1380191792763972, 1.135947377465455, 1.1331598770324933, 1.130045690172529, 1.1268250405988167, 1.1236538457796506, 1.1206076766688589, 1.1177319719449674, 1.1150569558284875, 1.1125805722069013, 1.110300711551719, 1.1082165916138564, 1.1063129215450127, 1.1045744183603767, 1.1029905260586121, 1.101552829880631, 1.1002463297723797, 1.0990576741458287, 1.0979761776653316, 1.0969937188772743, 1.0961036177498988, 1.0952958942821618, 1.0945618881500314, 1.0938942762878665, 1.0932869198833064, 1.0927348643772696, 1.0922343394639549, 1.0917815190731839, 1.0913707526893452, 1.0909972677521151, 1.0906569993413644, 1.0903465857606804, 1.0900633685373684, 1.0898053924224516, 1.0895714053906695, 1.089360860980144, 1.089173938031766, 1.089006731483499, 1.0888543304575082, 1.0887130681206842, 1.0885805216846416, 1.0884555124057202, 1.0883381055849843, 1.0882296105682228, 1.0881325807459497, 1.0880508135534028, 1.0879851742615503, 1.087926473112926, 1.0878708376340853, 1.087816406905536, 1.0877630682209216, 1.087712457087023, 1.0876679572237562, 1.087632902181835, 1.0876022325781791, 1.087573573097337, 1.0875459440539172, 1.0875191184377173, 1.0874936219137252, 1.0874707328221178, 1.087452272833103, 1.087437345039227, 1.0874239659581677, 1.0874108875324175, 1.08739742555819, 1.0873834596854217, 1.0873694334177706, 1.087356354112617, 1.087345792981063, 1.087339625430353, 1.087336692847364, 1.0873342572776332, 1.0873304666973673, 1.087324365220862, 1.0873158931005025, 1.0873058867267626, 1.0872960786282069, 1.0872890974714875, 1.0872882978901133, 1.087292891514421, 1.0872980533662053, 1.0873003375612262, 1.0872978858281794, 1.0872904275086968, 1.0872792795573452, 1.0872673465416278, 1.0872591206419835, 1.0872602669517062, 1.0872641227654487, -1
71, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.85778333385096, 1.728354467871618, 1.6343896987382007, 1.5656067579286623, 1.5145572865050714, 1.4759767023692196, 1.4462039830080213, 1.4227160190478956, 1.4037816092053277, 1.3882060031402073, 1.3751570505598198, 1.3640569995821605, 1.3544874092290382, 1.346152748749128, 1.3388276622067976, 1.3323499207966827, 1.326587322320456, 1.3214416119238441, 1.3168318940253276, 1.3126892110605404, 1.308961179020678, 1.3056009146195018, 1.302566086351004, 1.2998235804236824, 1.2973442510700532, 1.2951006782482346, 1.293067827782959, 1.29122586204753, 1.2895571207716483, 1.2880449092680648, 1.286673509582783, 1.2854284150745927, 1.2842981024054358, 1.2832726737359996, 1.282342693711732, 1.2814991835801006, 1.2807336211905935, 1.2800379409947185, 1.2794048114488639, 1.2788290589693871, 1.278306312566012, 1.2778322649619944, 1.2774026717921563, 1.2770133516028825, 1.2766601858521232, 1.2763391189093927, 1.2760461575957656, 1.2757777440865237, 1.2755326178817037, 1.275309997744801, 1.275108803641521, 1.2749276567397783, 1.2747648794096964, 1.2746184952236084, 1.274486228956056, 1.274365506583791, 1.274253455285774, 1.2741484638184306, 1.274052689386328, 1.2739663426484964, 1.2738890653442454, 1.2738200313317036, 1.2737579465878193, 1.2737010492083591, 1.2736476584546177, 1.2735987409016098, 1.2735545162071629, 1.2735148122169138, 1.2734792594611157, 1.273447291154638, 1.2734181431969664, 1.273390916527533, 1.2733655748507575, 1.2733424731912868, 1.2733217618420858, 1.273303432038388, 1.2732873159576958, 1.2732730867197806, 1.2732602583866817, 1.273248185962708, 1.2732361473954568, 1.2732243799577248, 1.2732136104406317, 1.2732043014475731, 1.2731966500630887, 1.2731905878528627, 1.2731857808637241, 1.2731816296236467, 1.2731772691417482, 1.2731716211119108, 1.2731648751067741, 1.2731584437674777, 1.2731533246434976, 1.2731500390563075, 1.2731486320993783, 1.2731486726381784, 1.2731492533101734, 1.2731489905248257, 1.2731461495627854, 1.273142717341996, -1
72, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.7721181344445152, 1.5840205376726957, 1.4626835378924872, 1.381061750819444, 1.3241066592820812, 1.2829878369008214, 1.2523232795127892, 1.2287591686804482, 1.2101362703670704, 1.1950410301854435, 1.1825425870858484, 1.171994769440168, 1.1629618036610188, 1.155130785876545, 1.14826938270316, 1.1422206248291278, 1.1368490908792188, 1.1320566412994646, 1.127771069345941, 1.1239247240758403, 1.1204612366141407, 1.1173412954000947, 1.114528325317809, 1.1119874631332127, 1.1096876718190543, 1.1076065565221445, 1.1057233823014243, 1.1040186581427491, 1.1024741757993264, 1.1010731067878747, 1.0998019439009574, 1.0986490334107206, 1.097603372457004, 1.0966548291822409, 1.095794142731458, 1.0950129232522743, 1.0943036518949032, 1.0936596969091255, 1.0930749913893636, 1.0925439077201802, 1.092061345849616, 1.0916227332997996, 1.0912240251669472, 1.0908617041213633, 1.0905327804074396, 1.0902348147362189, 1.0899659760570588, 1.089722626277592, 1.0895010732629453, 1.0892983239749277, 1.089112084472029, 1.0889407599094212, 1.0887834545389572, 1.088639971709172, 1.0885108138652813, 1.0883971823399767, 1.0882980840992968, 1.0882087354069476, 1.088125987393573, 1.0880479206944924, 1.087973845449699, 1.0879043013038614, 1.0878410574063222, 1.087787112411099, 1.087742699133849, 1.0877030268303587, 1.087665779361872, 1.0876296231661684, 1.0875942038757376, 1.0875601463177806, 1.0875290545142096, 1.0875035116816472, 1.0874847441786688, 1.0874691500511677, 1.087454153090272, 1.0874381792407475, 1.0874206474964292, 1.0874019699002209, 1.0873835515440942, 1.0873677905690895, 1.0873580604638478, 1.0873549645485665, 1.0873538600626687, 1.0873512127370852, 1.087344966935129, 1.0873345456524937, 1.0873208505172547, 1.0873062617898694, 1.0872946383631759, 1.0872912943109554, 1.0872961034922421, 1.0873019712731549, 1.0873047128694153, 1.0873021414968387, 1.087294068371333, 1.0872823027088998, 1.0872706517256332, 1.0872649206377203, 1.0872680831461639, 1.0872703714614127, -1
72, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.5531703673782107, 1.5480339402423982, 1.5342740471268368, 1.516523043821185, 1.49734846268084, 1.4781730591666187, 1.4597650175713683, 1.4425066320841584, 1.426562453287985, 1.411969571802159, 1.3986907442037142, 1.3866551971098038, 1.375770904688515, 1.3659412783192877, 1.3570723482611486, 1.3490701700992063, 1.3418518442891092, 1.3353394538752643, 1.329460854431201, 1.3241529526683384, 1.3193590520460385, 1.3150268782620345, 1.3111100386970878, 1.3075673588632448, 1.3043619754222007, 1.3014604246021928, 1.298833420548788, 1.2964541983113438, 1.294298481483898, 1.2923443911778338, 1.2905718231609655, 1.2889643612917945, 1.2875071017167257, 1.2861860510885437, 1.2849881265664143, 1.283901155815883, 1.2829138770088764, 1.282016190916158, 1.2812004704295257, 1.2804600444844103, 1.2797884890305484, 1.279179627001463, 1.2786275283144644, 1.278126509870649, 1.2776711355549, 1.2772562175796003, 1.27687751591516, 1.2765326862925732, 1.2762195834773136, 1.2759359647419537, 1.275679489866165, 1.2754477211367183, 1.2752381233474837, 1.2750480637994304, 1.2748748123006262, 1.2747155413021738, 1.2745689223376575, 1.2744353870243337, 1.2743145240428013, 1.2742056253643448, 1.2741076862509335, 1.2740194052552218, 1.2739391842205494, 1.273865128280941, 1.2737963138705908, 1.273733522546504, 1.2736768215401162, 1.273626016068432, 1.2735806503976506, 1.2735400078431642, 1.2735031107695598, 1.273468720590618, 1.2734360613345048, 1.2734059068363428, 1.273378748603992, 1.2733547897830697, 1.2733339479451327, 1.2733158550876769, 1.2732998576341377, 1.2732850164338896, 1.2732701122796066, 1.273254801263182, 1.2732403589609629, 1.2732277291853005, 1.2732174160250365, 1.2732094838455041, 1.2732035572885279, 1.2731988212724228, 1.273194020991995, 1.2731874690397256, 1.2731791362970521, 1.273171108374445, 1.2731645930410682, 1.2731601991325425, 1.2731579365509464, 1.273157216264816, 1.273156850309143, 1.2731550517853782, 1.2731508913280776, 1.273147285604878, -1
73, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.2543794162652326, 0.5407091701381943, 0.7467496730703167, 0.8891433025369146, 0.9843557992196268, 1.0461771950580943, 1.085118309717296, 1.108745329448098, 1.1222993439040319, 1.1293330029773416, 1.132230397462166, 1.1325443220342064, 1.131307939639163, 1.1291768866097869, 1.1265841803753567, 1.1237896484285244, 1.1209730204283272, 1.1182227251301005, 1.1156046567387568, 1.11315006995078, 1.1108646941004574, 1.108757009870414, 1.1068246667031059, 1.1050536424070223, 1.1034342688896706, 1.1019607494870038, 1.1006208449898296, 1.099400643707936, 1.0982893748445774, 1.0972791083389266, 1.0963635235558635, 1.0955324566714062, 1.0947769744867555, 1.0940896310668846, 1.0934643052329176, 1.0928962005621277, 1.0923817000128344, 1.091915557701891, 1.0914921905912625, 1.09110698280577, 1.0907560163143548, 1.0904360709300764, 1.0901446243101138, 1.0898798519557649, 1.0896406272124466, 1.08942648211597, 1.0892343694140474, 1.0890598137106327, 1.0888993228696406, 1.0887504073829448, 1.088611580370378, 1.0884823575797327, 1.0883632573867608, 1.0882558007951735, 1.0881625114366413, 1.0880849344087484, 1.088016286148772, 1.087952429488216, 1.0878911632947583, 1.0878318166977277, 1.087775249088102, 1.0877238501185096, 1.0876814569223874, 1.087646475747017, 1.087614610493327, 1.0875842951210477, 1.087554786526874, 1.0875261645444676, 1.0874993319444561, 1.0874760144344326, 1.0874580140193044, 1.0874433117691358, 1.0874297927428567, 1.087416129980657, 1.087401683775752, 1.0873865016743816, 1.0873713184758098, 1.0873575562323263, 1.087347324249245, 1.08734299185536, 1.0873426252414464, 1.0873423016815247, 1.087339349325015, 1.0873323875872851, 1.0873213271496511, 1.0873073699593765, 1.0872930092296722, 1.0872820294396977, 1.0872795061373062, 1.0872843765590774, 1.0872890154501877, 1.0872906687563086, 1.0872882345517125, 1.087282263039273, 1.0872749565504631, 1.0872701695453577, 1.0872710689923075, 1.087271888448409, 1.087272013644936, 1.0872717550334805, -1
73, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.862538989319422, 1.7280056515886648, 1.6306182106577602, 1.5597214807920774, 1.5075140803604339, 1.468436783968906, 1.4386030920272104, 1.4153263385000578, 1.3967620234274374, 1.381640955786285, 1.3690812306485216, 1.358473982439646, 1.3493835212060317, 1.3415018568400239, 1.3346002449131191, 1.3285129473748742, 1.3231079271469928, 1.3182893607168478, 1.313975607700809, 1.3101022935346625, 1.3066187660918622, 1.3034785240620836, 1.30064305169127, 1.2980817666738451, 1.2957660789999372, 1.2936693157588792, 1.2917698091989787, 1.2900493449072872, 1.2884906699199434, 1.2870774839797883, 1.2857947215299803, 1.2846304643205844, 1.283574377435106, 1.2826166135869754, 1.281747816586732, 1.280959121342025, 1.2802421640350516, 1.2795899733595077, 1.27899745479623, 1.2784597925983763, 1.2779722836469147, 1.2775303374506228, 1.2771294761460892, 1.276765334497712, 1.2764336598976993, 1.2761304610157023, 1.2758536547446135, 1.275602045639313, 1.2753742293253518, 1.275168585837662, 1.274983279620555, 1.2748162595277224, 1.274665258822236, 1.2745277951765477, 1.2744011706724898, 1.2742832874642898, 1.2741754687430173, 1.2740779237803685, 1.273990286270281, 1.2739117915041571, 1.2738412763708635, 1.2737771793567307, 1.2737175659200202, 1.2736622517575793, 1.273611982918431, 1.2735667139656655, 1.273526181995179, 1.2734899066356735, 1.2734571900486575, 1.2734271169284452, 1.2733987809406393, 1.273372491835386, 1.2733486389245743, 1.2733273867636024, 1.2733087043112423, 1.27329236492964, 1.273277946384315, 1.27326483084416, 1.2732522048814428, 1.2732391965361927, 1.2732262772139153, 1.2732145279821057, 1.273204656808284, 1.2731969867019302, 1.273191455714485, 1.2731876169393486, 1.2731846385118815, 1.273181303609404, 1.2731760105111076, 1.273169027164125, 1.2731626142115051, 1.2731575577934056, 1.2731541491060447, 1.273152184401701, 1.2731509649887145, 1.2731492972314848, 1.2731461978428051, 1.2731433795807305, 1.2731410043956126, 1.2731389574372718, -1
74, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.3507640214936512, 1.133081313158967, 0.9923024153912254, 0.9012044079957159, 0.8435349163681468, 0.808938040288442, 0.790490719350008, 0.7834160209749883, 0.7843233560609314, 0.7907605467295574, 0.80095803495116, 0.8136003331318996, 0.8277438360596922, 0.8426787813732434, 0.8579108993779616, 0.8730647605445473, 0.8878943743094804, 0.9022183719166246, 0.9159184610073929, 0.9289297665274251, 0.9412055456972539, 0.9527317126611471, 0.9635147261436277, 0.973565660894915, 0.9829057484643487, 0.9915666242385281, 0.9995809039444381, 1.0069827364066846, 1.013809414162424, 1.0200977009190966, 1.0258786649490848, 1.0311854649801433, 1.0360536109243277, 1.0405208896676579, 1.0446187628466337, 1.0483702422213916, 1.0517998860971864, 1.0549331274475933, 1.0577962739145081, 1.0604156243729508, 1.0628094633848104, 1.0649934044388822, 1.0669836378347726, 1.0687966720299076, 1.0704493336395349, 1.0719585855835096, 1.0733365215377306, 1.0745918992755132, 1.0757339787654303, 1.07677219599631, 1.0777161629772356, 1.0785756677375455, 1.079360541324647, 1.0800771327136671, 1.0807294714649474, 1.0813220410582727, 1.081859571091895, 1.0823470372825326, 1.0827896614653707, 1.0831929115940615, 1.0835623501753295, 1.0839006888753198, 1.0842087637535778, 1.0844879099384643, 1.0847399194778842, 1.0849670413392856, 1.0851719814096612, 1.0853579024955466, 1.0855284243230223, 1.0856874552227282, 1.0858357162522865, 1.0859711493357027, 1.0860925316820855, 1.0861996288965814, 1.0862931949803736, 1.086374972330683, 1.086447691740768, 1.0865150723999237, 1.0865818218934837, 1.0866488015624551, 1.0867105317977512, 1.0867647747419875, 1.0868106777506328, 1.0868487679651093, 1.0868809523127931, 1.0869105175070148, 1.086942067228555, 1.086974939844237, 1.087005027403336, 1.0870308531798891, 1.0870518963661275, 1.0870685920724767, 1.0870823313275553, 1.0870954610781771, 1.0871109434779223, 1.0871261498443305, 1.087139460223119, 1.0871509987028483, 1.0871611018204035, 1.0871703185609953, -1
74, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.27560809541685266, 0.3852486118618289, 0.47263032419110373, 0.5443616204643104, 0.6047945806824093, 0.6568993143003253, 0.7027477457524254, 0.7437983562147139, 0.7810872265103589, 0.8153530496106309, 0.8471147911646038, 0.87674654924606, 0.9045067130948206, 0.930585799518131, 0.9551142730317689, 0.9781955211725515, 0.9999027024208654, 1.020299721542041, 1.0394411528731726, 1.0573741419578442, 1.0741487805657568, 1.089812164790053, 1.104410569164201, 1.1179935234817968, 1.130611179146721, 1.142312306835666, 1.1531463928184942, 1.163163226521952, 1.1724121574572048, 1.1809409308367458, 1.1887969000810112, 1.1960252521144663, 1.2026689323618216, 1.2087686602804857, 1.2143642656465592, 1.2194940175159106, 1.2241934476159746, 1.2284957301442676, 1.2324316817683885, 1.236029995693192, 1.2393184729310747, 1.242322430437101, 1.245065294851818, 1.2475687671907347, 1.2498528228443244, 1.2519357694577549, 1.2538351459521644, 1.2555666281508224, 1.2571445183284842, 1.2585820810516948, 1.25989154317879, 1.2610840938598955, 1.2621699236437252, 1.2631587442681245, 1.264059022663641, 1.2648784385201561, 1.2656241136726136, 1.2663026121010195, 1.2669199399304425, 1.2674815454310138, 1.267992345795229, 1.268457026375841, 1.2688797844804647, 1.2692644231390915, 1.2696144107686989, 1.2699328811732506, 1.270222633543697, 1.270486132457974, 1.270725507881004, 1.2709425513234238, 1.271139219092624, 1.2713179535940877, 1.271480891211613, 1.271629797312191, 1.2717660662460084, 1.2718907213464452, 1.2720044149300762, 1.27210742829667, 1.2721996717291897, 1.272281898311168, 1.27235643721884, 1.2724247483905815, 1.2724878315469719, 1.2725462275116017, 1.2726000182110708, 1.27264882667499, 1.2726918356101427, 1.2727297238625366, 1.272764117362667, 1.2727958307810263, 1.2728253703003725, 1.272852933615727, 1.2728784099343764, 1.2729013799758708, 1.2729212167509871, 1.2729389198435204, 1.2729551662783403, 1.272970101395864, 1.272983792738787, 1.2729962300520805, -1
75, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 0.6591268841062821, 0.8093135201736747, 0.9134167362500517, 0.983917792245178, 1.0307242620373451, 1.0612137933417574, 1.0806475913308975, 1.0926877614272852, 1.099848478342563, 1.1038076819794902, 1.1057087739010736, 1.1062951966687917, 1.106073774575698, 1.1053607695344456, 1.1043820758877514, 1.1032625141300763, 1.1020974010430173, 1.1009415434750605, 1.0998203694352437, 1.0987593464292058, 1.0977688590655899, 1.0968466644919865, 1.0959939306504685, 1.0952137762090333, 1.094500313982149, 1.0938466890005325, 1.093248581939929, 1.0927040231699998, 1.09221050665273, 1.0917615768504823, 1.0913523721648215, 1.0909790916913766, 1.0906389912020826, 1.0903303831451812, 1.0900516383480556, 1.089798848721462, 1.0895688493657845, 1.0893590408322646, 1.0891673571643676, 1.0889922658977818, 1.088832768060419, 1.088688398172415, 1.0885593419442492, 1.088445511299394, 1.0883433800061897, 1.088249709825806, 1.0881621468188014, 1.0880792213451225, 1.0880003480641036, 1.0879258259344677, 1.0878568382143254, 1.0877954524611761, 1.0877446205319063, 1.087705672401787, 1.0876716421811663, 1.0876389585636064, 1.0876058941237594, 1.0875722547038524, 1.0875393794136872, 1.0875101406306402, 1.0874883661186767, 1.087470783626897, 1.0874543611032161, 1.0874380158849488, 1.08742140011513, 1.0874049007425153, 1.0873896395215794, 1.0873774725382555, 1.0873690557777684, 1.0873622122753297, 1.087355422935829, 1.0873477677814545, 1.0873389259516908, 1.08732917570332, 1.087319394410422, 1.0873110585643735, 1.0873062425068523, 1.087305611597138, 1.0873062736948533, 1.0873059390041462, 1.0873032608672453, 1.0872978357644607, 1.0872902033141842, 1.0872818462728882, 1.0872751905351263, 1.087273600184976, 1.0872780296182194, 1.087283922827873, 1.087287736577612, 1.0872874150906744, 1.087282390049861, 1.087273580597535, 1.0872633933356233, 1.0872557223256145, 1.087255893314717, 1.0872602322708687, 1.0872629870017587, 1.087264188400157, 1.087264342063023, 1.087264428291505, -1
75, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.5375917638692465, 1.4759603780559412, 1.4317922940779484, 1.3998712021818427, 1.3764957182489463, 1.3590818425246334, 1.3458484264551809, 1.3355713690490754, 1.3274074976753643, 1.3207836161068423, 1.3152974849796006, 1.3106743514779995, 1.306716043263325, 1.3032864153861041, 1.3002805321005908, 1.297627634274286, 1.2952690477682607, 1.2931613179782904, 1.2912725531921343, 1.2895731360519618, 1.2880401987392847, 1.2866567370328381, 1.285406305061456, 1.2842733676969331, 1.2832466440787977, 1.282316525298171, 1.2814735920213527, 1.2807086505738543, 1.280013538171251, 1.2793824219773382, 1.2788098008093207, 1.278290341137162, 1.2778188779219855, 1.2773904146160744, 1.2770003469125588, 1.2766455152208405, 1.2763232620167067, 1.2760309519573536, 1.2757659722353205, 1.2755257325784888, 1.2753076652500832, 1.2751092250486709, 1.2749278495277026, 1.2747614600280948, 1.2746096332579477, 1.274471959695725, 1.2743478037537233, 1.2742363037780728, 1.2741363720487378, 1.2740466947795155, 1.2739657321180378, 1.2738917181457694, 1.2738226608780088, 1.2737572847961762, 1.273697392549248, 1.2736434887044996, 1.2735955294458283, 1.273553044265946, 1.2735151359663792, 1.2734804806574684, 1.2734475034469246, 1.273416837596469, 1.273389093921732, 1.2733643129350205, 1.2733423312032084, 1.2733227813477372, 1.273305092044617, 1.2732884881649822, 1.273272575842564, 1.273257856081474, 1.2732446499139125, 1.273233104232653, 1.273223191791042, 1.2732147112029988, 1.2732072869430162, 1.2732003693461598, 1.2731932350029864, 1.2731856044939693, 1.2731782911471545, 1.273171926571573, 1.2731668610494478, 1.273163163536192, 1.2731606216604106, 1.2731587417238994, 1.2731567487016462, 1.27315358774572, 1.2731489382502863, 1.2731441476356777, 1.2731402582142601, 1.273137865548986, 1.2731371184533962, 1.2731377189916178, 1.273138922478366, 1.2731395374789432, 1.2731379426223433, 1.2731352312364146, 1.2731331247226338, 1.2731316022725896, 1.2731305010044949, 1.273129515963188, -1
76, 1, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.9931396278987616, 1.6641746225155667, 1.464798421702775, 1.3391948715029958, 1.2580717523741134, 1.2047756349689576, 1.1693208073993542, 1.145491566063473, 1.129319933308519, 1.1182507430032085, 1.1105896156563806, 1.1052281784484586, 1.1014222544476193, 1.098679249872555, 1.0966609173287287, 1.095152757887046, 1.093990777159296, 1.093082638305281, 1.092355736328725, 1.0917552935171342, 1.0912561132624148, 1.0908343651589694, 1.090467007368885, 1.0901458569990572, 1.0898654207086131, 1.089617956127644, 1.0893945467391863, 1.089192991775589, 1.089012606678182, 1.0888514572783958, 1.0887065974831809, 1.0885741433132528, 1.0884526044637215, 1.0883423703395485, 1.0882430668566865, 1.088153927462888, 1.0880737931377038, 1.0880011123924844, 1.0879339444022484, 1.0878710440903785, 1.087813148983794, 1.0877608852072471, 1.0877144886938377, 1.0876738051850146, 1.0876382902305755, 1.087607009188666, 1.0875786372257816, 1.0875514593167652, 1.087523579435165, 1.0874957758268284, 1.087470328961197, 1.0874487161840762, 1.0874315815977897, 1.0874187360611796, 1.087409157189606, 1.0874009893549474, 1.087391543685601, 1.0873776213824105, 1.0873606265665599, 1.087344706284063, 1.0873326239187266, 1.0873257433921868, 1.0873240291639112, 1.0873260462311976, 1.0873289601291745, 1.0873285369308014, 1.0873197550381561, 1.0873060067278226, 1.08729334468872, 1.087285289655927, 1.087283399083704, 1.0872872671454927, 1.0872945247339165, 1.0873008394607804, 1.0872999156570708, 1.087290231638279, 1.0872803186232627, 1.0872735116590686, 1.0872713871858726, 1.0872738076137827, 1.0872789213228389, 1.087283162663014, 1.0872813747327934, 1.0872751621948125, 1.0872694708545907, 1.0872661042114917, 1.0872657716871141, 1.0872680886252897, 1.0872715762920837, 1.0872736618757963, 1.0872712534359383, 1.0872665856445114, 1.0872624300422815, 1.0872602667956728, 1.0872607090278747, 1.087263502818842, 1.0872675272052947, 1.0872707941807185, 1.0872704573933922, 1.0872680035709668, -1
76, 2, 1, 1, 0, 0, 1.0, 0.2, 0.2, 0.5, 1.0721953812540095, 1.1510661353479943, 1.2007078592293121, 1.2322767410010624, 1.2523759117439797, 1.2650877081053904, 1.2730037319176377, 1.2777988000331277, 1.280567251237944, 1.2820225571423391, 1.2826396153834612, 1.2827277261145826, 1.2824922352139918, 1.2820662104819882, 1.2815384874273106, 1.2809623546669437, 1.2803770930006715, 1.2798015690896007, 1.279249558417125, 1.2787302532820393, 1.278244706448688, 1.2777941388239638, 1.2773800698050812, 1.2770001064775367, 1.2766515139449368, 1.2763325948038586, 1.2760423561583054, 1.275778159995845, 1.275537283349036, 1.2753176013540444, 1.2751175048253307, 1.274935875616034, 1.274771071721253, 1.2746212127684007, 1.2744848029335039, 1.2743605645781286, 1.2742474382493811, 1.2741445826799063, 1.2740513731679397, 1.2739670574009239, 1.2738905518234105, 1.2738209222384844, 1.2737573820345969, 1.2736992921855657, 1.2736461612505743, 1.2735976453741726, 1.2735535482862772, 1.2735138213021702, 1.2734785232317356, 1.273447112712778, 1.2734186034902475, 1.2733922504182462, 1.2733675731419425, 1.2733443560975706, 1.27332264851243, 1.2733027644048862, 1.2732852825843706, 1.2732709540301093, 1.2732592089480972, 1.2732486696686574, 1.2732383771883413, 1.2732277997726762, 1.2732168329561648, 1.2732057995422872, 1.2731954496034983, 1.27318696048123, 1.2731817542712602, 1.273178747585626, 1.2731760626318243, 1.273172584351241, 1.2731677917007513, 1.273161757652719, 1.2731551491949962, 1.273149227330924, 1.2731458470793315, 1.2731454322165323, 1.2731453881732873, 1.2731446850021142, 1.2731428237307187, 1.2731398229614692, 1.2731362188713962, 1.2731330652121926, 1.2731318963568021, 1.273132213613402, 1.2731325149646908, 1.273132245217089, 1.273131179320929, 1.2731294223704572, 1.2731274096038327, 1.273125906403128, 1.2731258352180463, 1.2731265161150027, 1.2731271086157805, 1.2731271614094748, 1.2731264845662555, 1.2731251495373677, 1.2731234891551306, 1.2731220976329392, 1.2731218279470913, 1.2731222291808564, -1
